timestamp,load,ram_usage
467258476,0.782206,0.88652384
468260251,0.78235,0.88652384
469263691,0.785258,0.88652384
470269162,0.773919,0.88652384
471269572,0.782611,0.88652384
472273270,0.735175,0.88652384
473283457,0.726022,0.88652384
474285774,0.73350203,0.88652384
475288241,0.73101,0.88652384
476290096,0.727441,0.88652384
477292095,0.724102,0.88652384
478291527,0.733282,0.88652384
479291475,0.729323,0.88652384
480292978,0.730999,0.88652384
481293616,0.732409,0.88652384
482294030,0.728896,0.88652384
483294475,0.72917,0.88652384
484296903,0.735596,0.88652384
485298509,0.728058,0.88652384
486299777,0.7309,0.88652384
487300475,0.732886,0.88652384
488303503,0.78369,0.88652384
489304475,0.788941,0.88652384
490306854,0.749862,0.88652384
491309293,0.736357,0.88652384
492310922,0.73369,0.88652384
493311475,0.770603,0.88652384
494313762,0.786561,0.88652384
495317225,0.788419,0.88652384
496320280,0.777505,0.88652384
497326172,0.775795,0.88652384
498328239,0.783104,0.88652384
499333972,0.775039,0.88652384
500335634,0.782838,0.88652384
501337891,0.787599,0.88652384
502339215,0.782648,0.88652384
503343556,0.780682,0.88652384
504345401,0.774432,0.88652384
505347783,0.783604,0.88652384
506349322,0.783482,0.88652384
507353295,0.784605,0.88652384
508355480,0.765547,0.88652384
509356922,0.733982,0.88652384
510358743,0.722519,0.88652384
511360959,0.727576,0.88652384
512364312,0.73193,0.88652384
513366843,0.733768,0.88652384
514369722,0.735126,0.88652384
515370791,0.74438,0.88652384
516370650,0.78590703,0.88652384
517372240,0.770025,0.88652384
518372505,0.785064,0.88652384
519373596,0.785295,0.88652384
520380285,0.782284,0.88652384
521381987,0.778538,0.88652384
522384439,0.787914,0.88652384
523387351,0.784664,0.88652384
524391388,0.777493,0.88652384
525393879,0.789514,0.88652384
526399194,0.783401,0.88652384
527399513,0.782779,0.88652384
528401322,0.786238,0.88652384
529405887,0.779265,0.88652384
530408304,0.767549,0.88652384
531410172,0.725925,0.88652384
532412009,0.73798,0.88652384
533414804,0.731654,0.88652384
534417292,0.733913,0.88652384
535422076,0.724762,0.88652384
536423475,0.732044,0.88652384
537426475,0.720707,0.88652384
538429099,0.728035,0.88652384
539429677,0.736682,0.88652384
540431980,0.731184,0.88652384
541434930,0.725971,0.88652384
542436442,0.732853,0.88652384
543436514,0.768088,0.88652384
544439451,0.77780503,0.88652384
545440475,0.791311,0.88652384
546442115,0.781721,0.88652384
547446652,0.7834,0.88652384
548449705,0.785963,0.88652384
549450520,0.786659,0.88652384
550451460,0.782254,0.88652384
551452598,0.782694,0.88652384
552460221,0.786615,0.88652384
553461003,0.786475,0.88652384
554461946,0.782869,0.88652384
555466505,0.784761,0.88652384
556471186,0.78313,0.88652384
557478225,0.774261,0.88652384
558480225,0.780026,0.88652384
559480349,0.78383,0.88652384
560486605,0.785312,0.88652384
561489393,0.782027,0.88652384
562491392,0.78862,0.88652384
563495503,0.781112,0.88652384
564498634,0.777038,0.88652384
565499475,0.782037,0.88652384
566501228,0.79004,0.88652384
567502812,0.788601,0.88652384
568505605,0.745042,0.88652384
569508193,0.733392,0.88652384
570507795,0.727606,0.88652384
571510172,0.728117,0.88652384
572511438,0.73385,0.88652384
573512475,0.728665,0.88652384
574515537,0.731743,0.88652384
575517600,0.732292,0.88652384
576524484,0.726272,0.88652384
577527178,0.727442,0.88652384
578529870,0.72305,0.88652384
579531993,0.734543,0.88652384
580535380,0.734105,0.88652384
581537841,0.724675,0.88652384
582539339,0.733818,0.88652384
583540482,0.732859,0.88652384
584543665,0.724497,0.88652384
585548975,0.72362,0.88652384
586550239,0.731058,0.88652384
587557350,0.734181,0.88652384
588559715,0.73669,0.88652384
589560516,0.725101,0.88652384
590564475,0.730241,0.88652384
591569054,0.724008,0.88652384
592570114,0.737895,0.88652384
593573308,0.780062,0.88652384
594573561,0.785175,0.88652384
595574475,0.775049,0.88652384
596576483,0.788791,0.88652384
597580045,0.777939,0.88652384
598584238,0.78126,0.88652384
599585199,0.786119,0.88652384
600588288,0.785643,0.88652384
601588511,0.77937603,0.88652384
602591505,0.779981,0.88652384
603598086,0.787691,0.88652384
604605332,0.776915,0.88652384
605607463,0.777231,0.88652384
606609978,0.784612,0.88652384
607610026,0.78473,0.88652384
608616551,0.729746,0.88652384
609618598,0.729315,0.88652384
610619691,0.73032,0.88652384
611626125,0.724823,0.88652384
612628270,0.731984,0.88652384
613629821,0.743273,0.88652384
614630475,0.782348,0.88652384
615631769,0.778924,0.88652384
616635699,0.783895,0.88652384
617637804,0.78634,0.88652384
618640168,0.770075,0.88652384
619648015,0.788677,0.88652384
620651250,0.785446,0.88652384
621654486,0.792079,0.88652384
622661055,0.781162,0.88652384
623662095,0.78315,0.88652384
624664877,0.781137,0.88652384
625666014,0.77367,0.88652384
626667323,0.784407,0.88652384
627671399,0.757762,0.88652384
628674204,0.731043,0.88652384
629677615,0.729122,0.88652384
630678473,0.728739,0.88652384
631681707,0.72568,0.88652384
632683634,0.727458,0.88652384
633686449,0.725677,0.88652384
634686930,0.731064,0.88652384
635687744,0.734015,0.88652384
636692474,0.731911,0.88652384
637693607,0.73346,0.88652384
638693796,0.723824,0.88652384
639696991,0.731285,0.88652384
640696978,0.730521,0.88652384
641699484,0.785355,0.88652384
642703626,0.782858,0.88652384
643707657,0.782438,0.88652384
644713578,0.791596,0.88652384
645716061,0.770721,0.88652384
646717778,0.792446,0.88652384
647720826,0.7779,0.88652384
648724562,0.783115,0.88652384
649726359,0.784413,0.88652384
650726696,0.784036,0.88652384
651727475,0.778655,0.88652384
652730631,0.778532,0.88652384
653731475,0.78754,0.88652384
654734659,0.788004,0.88652384
655738167,0.783269,0.88652384
656741848,0.782741,0.88652384
657743419,0.789875,0.88652384
658745245,0.781396,0.88652384
659751787,0.779347,0.88652384
660752218,0.787208,0.88652384
661754459,0.786624,0.88652384
662757230,0.784606,0.88652384
663757645,0.784461,0.88652384
664760276,0.790782,0.88652384
665772975,0.775939,0.88652384
666772587,0.781014,0.88652384
667774738,0.77955,0.88652384
668777551,0.727363,0.88652384
669779260,0.726117,0.88652384
670779259,0.731717,0.88652384
671780436,0.730276,0.88652384
672785319,0.719385,0.88652384
673789260,0.730106,0.88652384
674792211,0.73212,0.88652384
675792475,0.732808,0.88652384
676795475,0.730793,0.88652384
677797906,0.733859,0.88652384
678798648,0.727337,0.88652384
679798475,0.727275,0.88652384
680801764,0.733992,0.88652384
681803314,0.731956,0.88652384
682804520,0.730467,0.88652384
683811360,0.727928,0.88652384
684813892,0.728136,0.88652384
685814650,0.724471,0.88652384
686817032,0.729527,0.88652384
687819684,0.731789,0.88652384
688821685,0.765259,0.88652384
689829673,0.776167,0.88652384
690837114,0.782805,0.88652384
691839334,0.781666,0.88652384
692841310,0.772748,0.88652384
693844245,0.778836,0.88652384
694846337,0.779306,0.88652384
695848196,0.78358,0.88652384
696849299,0.782278,0.88652384
697852041,0.784688,0.88652384
698854843,0.782204,0.88652384
699859467,0.772969,0.88652384
700861329,0.781825,0.88652384
701870103,0.78078,0.88652384
702877938,0.730899,0.88652384
703878626,0.736892,0.88652384
704881304,0.730707,0.88652384
705884475,0.724201,0.88652384
706888987,0.724072,0.88652384
707890905,0.729692,0.88652384
708891613,0.73253,0.88652384
709893240,0.785628,0.88652384
710897061,0.786099,0.88652384
711899572,0.782651,0.88652384
712906877,0.776987,0.88652384
713909032,0.776263,0.88652384
714910625,0.786224,0.88652384
715913060,0.783529,0.88652384
716912535,0.782366,0.88652384
717914507,0.78131,0.88652384
718914475,0.783858,0.88652384
719916375,0.777754,0.88652384
720918938,0.782913,0.88652384
721919475,0.786602,0.88652384
722920073,0.771191,0.88652384
723919475,0.727456,0.88652384
724921976,0.732065,0.88652384
725922614,0.732575,0.88652384
726924136,0.725303,0.88652384
727924475,0.725975,0.88652384
728929020,0.729895,0.88652384
729931423,0.731723,0.88652384
730932503,0.727876,0.88652384
731941927,0.728834,0.88652384
732944598,0.730914,0.88652384
733946637,0.722262,0.88652384
734949038,0.725498,0.88652384
735952308,0.73113,0.88652384
736955430,0.73581,0.88652384
737958549,0.766753,0.88652384
738961696,0.783393,0.88652384
739962692,0.785571,0.88652384
740966518,0.777512,0.88652384
741968800,0.788083,0.88652384
742970566,0.783982,0.88652384
743974051,0.778671,0.88652384
744980333,0.78536,0.88652384
745981926,0.784345,0.88652384
746982696,0.779493,0.88652384
747983475,0.783424,0.88652384
748989939,0.78175503,0.88652384
749993651,0.7806,0.88652384
750998811,0.787666,0.88652384
751998691,0.782239,0.88652384
753000103,0.789957,0.88652384
754006688,0.773997,0.88652384
755013278,0.781215,0.88652384
756018173,0.78577,0.88652384
757024522,0.784028,0.88652384
758028012,0.789589,0.88652384
759028535,0.786206,0.88652384
760040198,0.781773,0.88652384
761044123,0.773849,0.88652384
762050640,0.737607,0.88652384
763053332,0.731947,0.88652384
764056794,0.724686,0.88652384
765059210,0.73176,0.88652384
766060242,0.733392,0.88652384
767062707,0.726902,0.88652384
768063749,0.723116,0.88652384
769063987,0.730777,0.88652384
770065809,0.733537,0.88652384
771069349,0.729959,0.88652384
772072987,0.736524,0.88652384
773078957,0.73505,0.88652384
774080271,0.730573,0.88652384
775080475,0.726356,0.88652384
776084561,0.731848,0.88652384
777086867,0.731748,0.88652384
778087793,0.729707,0.88652384
779088547,0.733949,0.88652384
780091986,0.727759,0.88652384
781092520,0.726159,0.88652384
782096333,0.724888,0.88652384
783098859,0.730473,0.88652384
784100946,0.73416,0.88652384
785101786,0.729202,0.88652384
786102475,0.777853,0.88652384
787104226,0.787561,0.88652384
788105941,0.774889,0.88652384
789107270,0.780477,0.88652384
790107499,0.786483,0.88652384
791110391,0.782635,0.88652384
792112275,0.784151,0.88652384
793114678,0.780545,0.88652384
794116826,0.787856,0.88652384
795116505,0.77656,0.88652384
796122198,0.78392303,0.88652384
797127190,0.778684,0.88652384
798127602,0.753312,0.88652384
799133812,0.730623,0.88652384
800137911,0.73223,0.88652384
801138475,0.726509,0.88652384
802140599,0.726277,0.88652384
803143713,0.726499,0.88652384
804143482,0.75185,0.88652384
805146450,0.780311,0.88652384
806149544,0.786429,0.88652384
807150475,0.795761,0.88652384
808152990,0.77364,0.88652384
809152506,0.779481,0.88652384
810156233,0.78057003,0.88652384
811155599,0.779657,0.88652384
812160094,0.78316,0.88652384
813159475,0.780315,0.88652384
814166762,0.782891,0.88652384
815172989,0.777454,0.88652384
816173679,0.78503,0.88652384
817175755,0.783964,0.88652384
818176239,0.78174603,0.88652384
819177569,0.78333,0.88652384
820178921,0.731869,0.88652384
821190429,0.725174,0.88652384
822191475,0.723935,0.88652384
823193633,0.734944,0.88652384
824194830,0.735393,0.88652384
825196780,0.72737,0.88652384
826199345,0.729566,0.88652384
827202642,0.736817,0.88652384
828203028,0.728747,0.88652384
829205212,0.728684,0.88652384
830205791,0.734864,0.88652384
831208817,0.730693,0.88652384
832211650,0.735024,0.88652384
833213809,0.738685,0.88652384
834215361,0.782809,0.88652384
835218161,0.77737,0.88652384
836221152,0.779688,0.88652384
837222396,0.78698,0.88652384
838224965,0.783777,0.88652384
839228070,0.784349,0.88652384
840228178,0.786825,0.88652384
841231341,0.785791,0.88652384
842233929,0.78035,0.88652384
843241951,0.779011,0.88652384
844246947,0.785757,0.88652384
845248909,0.789859,0.88652384
846252870,0.780436,0.88652384
847254923,0.784651,0.88652384
848260482,0.784152,0.88652384
849268165,0.774381,0.88652384
850275546,0.779741,0.88652384
851282875,0.783278,0.88652384
852294143,0.789134,0.88652384
853300269,0.781933,0.88652384
854302384,0.783207,0.88652384
855308531,0.781206,0.88652384
856311310,0.78531003,0.88652384
857313339,0.783864,0.88652384
858317215,0.771053,0.88652384
859320370,0.731629,0.88652384
860322623,0.732468,0.88652384
861323761,0.73558,0.88652384
862323772,0.72589,0.88652384
863326159,0.72642,0.88652384
864330223,0.733235,0.88652384
865332569,0.732431,0.88652384
866336461,0.728687,0.88652384
867336475,0.734041,0.88652384
868339576,0.73645,0.88652384
869343610,0.771063,0.88652384
870345818,0.786924,0.88652384
871350170,0.785062,0.88652384
872354854,0.746726,0.88652384
873356567,0.733986,0.88652384
874359199,0.73613,0.88652384
875364952,0.759611,0.88652384
876367781,0.770036,0.88652384
877370980,0.779879,0.88652384
878372295,0.782625,0.88652384
879373564,0.791785,0.88652384
880376316,0.784724,0.88652384
881379294,0.787134,0.88652384
882381763,0.779657,0.88652384
883383679,0.776119,0.88652384
884386769,0.779234,0.88652384
885394737,0.784553,0.88652384
886398053,0.780405,0.88652384
887401068,0.781971,0.88652384
888402784,0.784067,0.88652384
889404516,0.774371,0.88652384
890407017,0.780822,0.88652384
891407475,0.779433,0.88652384
892409223,0.785375,0.88652384
893410056,0.782636,0.88652384
894418831,0.785902,0.88652384
895422186,0.740576,0.88652384
896424550,0.724807,0.88652384
897427238,0.751983,0.88652384
898426822,0.784192,0.88652384
899428599,0.784017,0.88652384
900430153,0.729175,0.88652384
901432979,0.734775,0.88652384
902441279,0.741844,0.88652384
903449769,0.782033,0.88652384
904452047,0.780037,0.88652384
905452475,0.782086,0.88652384
906463561,0.779874,0.88652384
907465088,0.777872,0.88652384
908476842,0.780603,0.88652384
909476903,0.782656,0.88652384
910484031,0.779411,0.88652384
911486400,0.787132,0.88652384
912492928,0.784178,0.88652384
913494653,0.784526,0.88652384
914494475,0.785744,0.88652384
915501321,0.778112,0.88652384
916502606,0.766276,0.88652384
917504942,0.731228,0.88652384
918508246,0.729577,0.88652384
919514772,0.729181,0.88652384
920516395,0.780696,0.88652384
921517801,0.780449,0.88652384
922517537,0.784181,0.88652384
923518505,0.722044,0.88652384
924520561,0.732236,0.88652384
925525045,0.730364,0.88652384
926527391,0.730831,0.88652384
927530186,0.72626,0.88652384
928533285,0.730888,0.88652384
929536127,0.730175,0.88652384
930537614,0.764214,0.88652384
931540005,0.787991,0.88652384
932542508,0.788772,0.88652384
933544079,0.780874,0.88652384
934544598,0.782465,0.88652384
935550580,0.79051,0.88652384
936557632,0.776651,0.88652384
937564535,0.775637,0.88652384
938567632,0.788678,0.88652384
939568892,0.790146,0.88652384
940571472,0.787038,0.88652384
941573967,0.778966,0.88652384
942577247,0.782131,0.88652384
943585067,0.775813,0.88652384
944588320,0.782834,0.88652384
945593176,0.784687,0.88652384
946596351,0.784813,0.88652384
947598057,0.787471,0.88652384
948601314,0.783513,0.88652384
949605255,0.781686,0.88652384
950607763,0.774125,0.88652384
951609813,0.782686,0.88652384
952613589,0.785285,0.88652384
953614877,0.783661,0.88652384
954622741,0.783105,0.88652384
955623475,0.752231,0.88652384
956627491,0.722507,0.88652384
957629377,0.722632,0.88652384
958633052,0.733815,0.88652384
959636094,0.728232,0.88652384
960638484,0.734613,0.88652384
961640917,0.730584,0.88652384
962643237,0.728012,0.88652384
963645249,0.731896,0.88652384
964649675,0.722848,0.88652384
965653779,0.729935,0.88652384
966656813,0.73163,0.88652384
967656505,0.738323,0.88652384
968658640,0.730759,0.88652384
969659213,0.73373,0.88652384
970661078,0.729751,0.88652384
971661655,0.727141,0.88652384
972663735,0.733792,0.88652384
973671319,0.726441,0.88652384
974675398,0.736175,0.88652384
975676029,0.731637,0.88652384
976675600,0.739571,0.88652384
977680278,0.778349,0.88652384
978682472,0.780082,0.88652384
979689190,0.781402,0.88652384
980691580,0.784071,0.88652384
981696297,0.784323,0.88652384
982696475,0.781751,0.88652384
983706117,0.78189,0.88652384
984709882,0.777094,0.88652384
985716272,0.784103,0.88652384
986718186,0.784044,0.88652384
987724058,0.783418,0.88652384
988725754,0.788821,0.88652384
989727308,0.781317,0.88652384
990731479,0.782386,0.88652384
991733721,0.779342,0.88652384
992734012,0.781612,0.88652384
993736581,0.787322,0.88652384
994743450,0.733546,0.88652384
995745261,0.729423,0.88652384
996746679,0.736823,0.88652384
997749788,0.72898,0.88652384
998752205,0.729285,0.88652384
999753731,0.735883,0.88652384
1000755782,0.773049,0.88652384
1001756475,0.786207,0.88652384
1002766336,0.783722,0.88652384
1003768111,0.782781,0.88652384
1004771531,0.776104,0.88652384
1005773304,0.78313303,0.88652384
1006773671,0.78621,0.88652384
1007776557,0.786608,0.88652384
1008776475,0.782579,0.88652384
1009780605,0.787152,0.88652384
1010784863,0.788978,0.88652384
1011786182,0.775722,0.88652384
1012786527,0.782999,0.88652384
1013787475,0.787794,0.88652384
1014788985,0.781345,0.88652384
1015792069,0.775843,0.88652384
1016792475,0.735478,0.88652384
1017794805,0.726503,0.88652384
1018795545,0.726237,0.88652384
1019798876,0.731614,0.88652384
1020801329,0.7314,0.88652384
1021802510,0.728089,0.88652384
1022804436,0.732536,0.88652384
1023809276,0.727172,0.88652384
1024812048,0.720698,0.88652384
1025814720,0.726768,0.88652384
1026822404,0.730295,0.88652384
1027825604,0.751318,0.88652384
1028827709,0.785685,0.88652384
1029828510,0.789518,0.88652384
1030832550,0.789648,0.88652384
1031841234,0.77342,0.88652384
1032845896,0.784336,0.88652384
1033846475,0.789362,0.88652384
1034847678,0.785076,0.88652384
1035850076,0.78921,0.88652384
1036852234,0.784149,0.88652384
1037856972,0.789646,0.88652384
1038859191,0.778281,0.88652384
1039859781,0.785597,0.88652384
1040870573,0.785704,0.88652384
1041871475,0.789079,0.88652384
1042874415,0.784005,0.88652384
1043876112,0.787444,0.88652384
1044880520,0.779138,0.88652384
1045893158,0.775207,0.88652384
1046894571,0.780507,0.88652384
1047894520,0.785232,0.88652384
1048895958,0.792965,0.88652384
1049897569,0.782622,0.88652384
1050901005,0.779828,0.88652384
1051903160,0.730332,0.88652384
1052906418,0.726785,0.88652384
1053909239,0.72596,0.88652384
1054911657,0.729808,0.88652384
1055913715,0.737526,0.88652384
1056916444,0.754163,0.88652384
1057920149,0.778564,0.88652384
1058919773,0.778189,0.88652384
1059922009,0.742654,0.88652384
1060924444,0.732282,0.88652384
1061931596,0.731639,0.88652384
1062934608,0.730075,0.88652384
1063934700,0.733273,0.88652384
1064937248,0.724932,0.88652384
1065938599,0.72303,0.88652384
1066939475,0.726993,0.88652384
1067940516,0.729349,0.88652384
1068947326,0.728401,0.88652384
1069949102,0.733596,0.88652384
1070949616,0.728328,0.88652384
1071951758,0.729555,0.88652384
1072953598,0.72701,0.88652384
1073956261,0.732767,0.88652384
1074957927,0.73249,0.88652384
1075957576,0.731269,0.88652384
1076961164,0.784866,0.88652384
1077966360,0.786771,0.88652384
1078968307,0.778752,0.88652384
1079968475,0.778405,0.88652384
1080971577,0.786339,0.88652384
1081981161,0.783803,0.88652384
1082981370,0.78943,0.88652384
1083993623,0.786282,0.88652384
1085000517,0.784493,0.88652384
1086006096,0.776741,0.88652384
1087009061,0.775321,0.88652384
1088012333,0.785886,0.88652384
1089014789,0.787043,0.88652384
1090019328,0.761867,0.88652384
1091021198,0.73079,0.88652384
1092024016,0.728891,0.88652384
1093025972,0.72388,0.88652384
1094028550,0.725077,0.88652384
1095032091,0.731378,0.88652384
1096034096,0.733269,0.88652384
1097035475,0.735117,0.88652384
1098038585,0.770759,0.88652384
1099039659,0.778175,0.88652384
1100041754,0.775246,0.88652384
1101042746,0.786745,0.88652384
1102043530,0.784483,0.88652384
1103043475,0.782406,0.88652384
1104046022,0.789997,0.88652384
1105050145,0.778761,0.88652384
1106054917,0.777945,0.88652384
1107061272,0.783574,0.88652384
1108064042,0.783054,0.88652384
1109064475,0.783795,0.88652384
1110065886,0.778064,0.88652384
1111069875,0.785201,0.88652384
1112070655,0.747502,0.88652384
1113072860,0.724846,0.88652384
1114072564,0.726097,0.88652384
1115076030,0.731663,0.88652384
1116081229,0.764149,0.88652384
1117083652,0.78569,0.88652384
1118086150,0.783165,0.88652384
1119089013,0.75036,0.88652384
1120089713,0.722436,0.88652384
1121091607,0.730721,0.88652384
1122092598,0.724337,0.88652384
1123096421,0.735413,0.88652384
1124098833,0.735665,0.88652384
1125099511,0.758215,0.88652384
1126102784,0.780848,0.88652384
1127104654,0.780429,0.88652384
1128114549,0.781366,0.88652384
1129116167,0.786826,0.88652384
1130118146,0.787475,0.88652384
1131123602,0.785643,0.88652384
1132127003,0.785383,0.88652384
1133130826,0.786411,0.88652384
1134135342,0.777425,0.88652384
1135138513,0.785963,0.88652384
1136141009,0.783565,0.88652384
1137144490,0.790518,0.88652384
1138148929,0.788311,0.88652384
1139150579,0.783871,0.88652384
1140151366,0.777304,0.88652384
1141152982,0.780521,0.88652384
1142153729,0.780082,0.88652384
1143154058,0.782196,0.88652384
1144157289,0.786484,0.88652384
1145160222,0.784136,0.88652384
1146162723,0.781127,0.88652384
1147165174,0.774298,0.88652384
1148166112,0.784297,0.88652384
1149168785,0.756654,0.88652384
1150172108,0.731423,0.88652384
1151171764,0.72982,0.88652384
1152172475,0.737397,0.88652384
1153175438,0.727031,0.88652384
1154176475,0.722705,0.88652384
1155181212,0.735482,0.88652384
1156183731,0.734957,0.88652384
1157185158,0.733133,0.88652384
1158185165,0.729042,0.88652384
1159187424,0.730645,0.88652384
1160190181,0.724476,0.88652384
1161193364,0.726753,0.88652384
1162196743,0.730298,0.88652384
1163197716,0.728833,0.88652384
1164200916,0.72828,0.88652384
1165202907,0.756868,0.88652384
1166213600,0.780814,0.88652384
1167216844,0.780154,0.88652384
1168219292,0.726577,0.88652384
1169221776,0.728721,0.88652384
1170223741,0.767075,0.88652384
1171230720,0.787872,0.88652384
1172232890,0.776031,0.88652384
1173235380,0.731135,0.88652384
1174235760,0.76474303,0.88652384
1175236475,0.78085,0.88652384
1176239475,0.783315,0.88652384
1177242731,0.783825,0.88652384
1178248346,0.785893,0.88652384
1179250577,0.784721,0.88652384
1180251747,0.786245,0.88652384
1181254467,0.76818,0.88652384
1182254747,0.789033,0.88652384
1183257050,0.784699,0.88652384
1184259253,0.780406,0.88652384
1185261816,0.787634,0.88652384
1186263795,0.781536,0.88652384
1187264475,0.772742,0.88652384
1188270598,0.761001,0.88652384
1189274452,0.730116,0.88652384
1190275475,0.730803,0.88652384
1191281072,0.732959,0.88652384
1192280468,0.736159,0.88652384
1193286037,0.728935,0.88652384
1194289191,0.722129,0.88652384
1195291332,0.729604,0.88652384
1196294508,0.779779,0.88652384
1197298350,0.781935,0.88652384
1198300203,0.78152,0.88652384
1199301665,0.781303,0.88652384
1200308853,0.786088,0.88652384
1201316117,0.774077,0.88652384
1202322533,0.781775,0.88652384
1203323550,0.78297,0.88652384
1204325069,0.783178,0.88652384
1205325598,0.786489,0.88652384
1206326754,0.779999,0.88652384
