timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
579784026,1651992593999510,403543784,1168999423,116403,109276,0.20600002,2.4123461,0.896,1.4230001,0.63,0.96999997,103,76,0.025,-0.024,0.003,0.022000002,0.0,0,nan,0.0,4,0,1,18,0
579975026,1651992594199509,403543784,1168999423,116405,109279,0.29700002,2.4123492,0.89800006,1.4260001,0.63,0.96999997,103,76,0.033,-0.018000001,0.028,-0.034,0.0,0,nan,0.0,4,0,1,18,0
580173026,1651992594399509,403543783,1168999423,116405,109278,0.289,2.4123528,0.90000004,1.4280001,0.63,0.96999997,103,76,0.080000006,-0.07700001,0.021000002,-0.041,0.0,0,nan,0.0,4,0,1,18,0
580374444,1651992594599509,403543782,1168999424,116414,109287,0.305,2.4123564,0.90300006,1.432,0.63,0.96999997,103,60,0.051000003,-0.010000001,0.05,-0.049000002,0.0,0,nan,0.0,4,0,1,18,0
580576025,1651992594799509,403543782,1168999424,116415,109288,0.31300002,2.4123602,0.906,1.4350001,0.63,0.96999997,103,60,0.016,-0.010000001,0.013,-0.019000001,0.0,0,nan,0.0,4,0,1,18,0
580777024,1651992594999510,403543782,1168999425,116405,109278,0.27100003,2.4123628,0.90900004,1.439,0.63,0.96999997,103,60,0.036000002,0.031000001,0.017,0.019000001,0.0,0,nan,0.0,4,0,1,18,0
580972023,1651992595199509,403543782,1168999424,116397,109270,0.27,2.4123662,0.9110001,1.4430001,0.63,0.96999997,103,60,0.048,0.026,-0.041,-0.0050000004,0.0,0,nan,0.0,4,0,1,18,0
581177024,1651992595399509,403543783,1168999423,116380,109254,0.32000002,2.41237,0.91400003,1.4460001,0.63,0.96999997,103,60,0.039,0.019000001,-0.034,0.085,0.0,0,nan,0.0,4,0,1,18,0
581372024,1651992595599509,403543782,1168999422,116370,109243,0.268,2.4123728,0.91700006,1.45,0.63,0.96999997,103,62,0.044000003,-0.020000001,-0.040000003,0.015000001,0.0,0,nan,0.0,4,0,1,18,0
581575024,1651992595799508,403543782,1168999421,116361,109235,0.31500003,2.4123764,0.919,1.4540001,0.63,0.96999997,103,62,0.031000001,0.030000001,-0.004,0.08800001,0.0,0,nan,0.0,4,0,1,18,0
581784024,1651992595999509,403543782,1168999421,116361,109234,0.291,2.4123797,0.92200005,1.457,0.63,0.96999997,103,62,0.020000001,0.018000001,0.007,-0.030000001,0.0,0,nan,0.0,4,0,1,18,0
581975025,1651992596199508,403543782,1168999421,116350,109224,0.31800002,2.4123833,0.924,1.4610001,0.63,0.96999997,103,62,0.017,0.014,-0.008,0.039,0.0,0,nan,0.0,4,0,1,18,0
582174025,1651992596399508,403543782,1168999420,116346,109220,0.28800002,2.4123867,0.92700005,1.4640001,0.63,0.96999997,103,62,0.053000003,-0.052,-0.008,-0.039,0.0,0,nan,0.0,4,0,1,18,0
582375048,1651992596599508,403543782,1168999419,116348,109221,0.266,2.4123898,0.929,1.468,0.63,0.96999997,103,62,0.060000002,0.003,-0.060000002,0.004,0.0,0,nan,0.0,4,0,1,18,0
582574024,1651992596799508,403543782,1168999418,116332,109205,0.26700002,2.4123929,0.93100005,1.4710001,0.63,0.96999997,103,62,0.066,0.065000005,-0.014,-0.045,0.0,0,nan,0.0,4,0,1,18,0
582778026,1651992596999509,403543783,1168999417,116318,109192,0.303,2.412396,0.934,1.4740001,0.63,0.96999997,103,62,0.018000001,0.001,-0.018000001,0.016,0.0,0,nan,0.0,4,0,1,18,0
582977024,1651992597199508,403543783,1168999416,116303,109176,0.293,2.4123995,0.93600005,1.478,0.63,0.96999997,103,62,0.07,0.008,-0.069000006,0.041,0.0,0,nan,0.0,4,0,1,18,0
583184024,1651992597399508,403543784,1168999415,116277,109150,0.261,2.4124029,0.938,1.4810001,0.63,0.96999997,103,62,0.017,0.010000001,0.014,0.012,0.0,0,nan,0.0,4,0,1,18,0
583375201,1651992597599508,403543784,1168999415,116266,109140,0.26500002,2.4124055,0.94000006,1.4840001,0.63,0.96999997,103,62,0.026,0.004,0.026,0.025,0.0,0,nan,0.0,4,0,1,18,0
583578032,1651992597799508,403543784,1168999415,116241,109115,0.29700002,2.412409,0.94200003,1.4870001,0.63,0.96999997,103,62,0.025,-0.015000001,-0.020000001,0.045,0.0,0,nan,0.0,4,0,1,18,0
583786232,1651992597999509,403543785,1168999414,116229,109102,0.307,2.4124124,0.94400007,1.491,0.63,0.96999997,103,62,0.013,0.013,0.001,0.022000002,0.0,0,nan,0.0,4,0,1,18,0
583971406,1651992598199508,403543785,1168999414,116214,109087,0.28800002,2.4124157,0.94600004,1.4940001,0.63,0.96999997,103,62,0.024,0.024,0.001,-0.054,0.0,0,nan,0.0,4,0,1,18,0
584174024,1651992598399507,403543786,1168999414,116206,109080,0.316,2.4124196,0.9480001,1.4970001,0.63,0.96999997,103,62,0.020000001,-0.015000001,0.013,-0.037,0.0,0,nan,0.0,4,0,1,18,0
584381024,1651992598599507,403543786,1168999414,116169,109042,0.266,2.4124222,0.95000005,1.5000001,0.63,0.96999997,103,60,0.020000001,-0.013,0.015000001,0.001,0.0,0,nan,0.0,4,0,1,18,0
584578023,1651992598799507,403543785,1168999415,116177,109050,0.29500002,2.4124258,0.952,1.503,0.63,0.96999997,103,60,0.087000005,-0.041,0.07700001,-0.05,0.0,0,nan,0.0,4,0,1,18,0
584782024,1651992598999508,403543786,1168999416,116164,109037,0.282,2.4124289,0.95300007,1.506,0.63,0.96999997,103,60,0.031000001,0.014,-0.028,-0.074,0.0,0,nan,0.0,4,0,1,18,0
584979024,1651992599199507,403543787,1168999416,116140,109014,0.27100003,2.4124322,0.95500004,1.5090001,0.63,0.96999997,103,60,0.058000002,0.057000004,0.011000001,0.028,0.0,0,nan,0.0,4,0,1,18,0
585184024,1651992599399507,403543788,1168999417,116119,108992,0.272,2.4124353,0.95600003,1.5130001,0.63,0.96999997,103,60,0.08400001,0.035,0.07700001,-0.102000006,0.0,0,nan,0.0,4,0,1,18,0
585378026,1651992599599507,403543790,1168999419,116140,109013,0.286,2.4124384,0.957,1.5150001,0.63,0.96999997,103,60,0.08400001,0.053000003,0.065000005,-0.171,0.0,0,nan,0.0,4,0,1,18,0
585574025,1651992599799507,403543790,1168999422,116165,109039,0.291,2.4124432,0.95900005,1.514,0.63,0.96999997,103,60,0.136,-0.021000002,0.134,-0.395,0.0,0,nan,0.0,4,0,1,18,0
585789027,1651992599999508,403543792,1168999426,116194,109067,0.23600002,2.4124472,0.96000004,1.5120001,0.63,0.96999997,103,60,0.24000001,0.15100001,0.186,-0.268,0.0,0,nan,0.0,4,0,1,18,0
586569228,1651992600799507,403543807,1168999434,116305,109179,0.215,0.7501648,0.96500003,1.5050001,0.63,0.96999997,103,85,0.28300002,0.266,0.096,-0.337,0.419152,0,nan,0.0,4,0,1,18,0
586777024,1651992600999507,403543809,1168999434,116384,109257,0.28500003,0.7501848,0.96800005,1.5070001,0.63,0.96999997,103,85,0.07300001,0.043,-0.059000004,-0.54,0.419152,0,nan,0.0,4,0,1,18,0
586977367,1651992601199506,403543815,1168999434,116439,109312,0.266,0.6351879,0.9710001,1.5090001,0.63,0.96999997,103,85,0.45100003,0.446,-0.068,-0.42200002,0.0871778,0,nan,0.0,4,0,1,18,0
587177026,1651992601399506,403543824,1168999434,116499,109373,0.259,0.49526682,0.97400004,1.511,0.63,0.96999997,103,85,0.54200006,0.53300005,0.09900001,-0.423,0.14665495,0,nan,0.0,4,0,1,18,0
587377023,1651992601599506,403543832,1168999438,116594,109467,0.26700002,0.7781238,0.9760001,1.511,0.63,0.96999997,103,66,0.41200003,0.37,0.179,-0.52000004,0.23447014,0,nan,0.0,4,0,1,18,0
587576024,1651992601799506,403543838,1168999443,116681,109554,0.26500002,0.67364997,0.97900003,1.511,0.63,0.96999997,103,66,0.44400004,0.36400002,0.25500003,-0.62,0.4497237,0,nan,0.0,4,0,1,18,0
587781024,1651992601999507,403543841,1168999450,116824,109697,0.291,0.67367774,0.98,1.5100001,0.63,0.96999997,103,66,0.231,-0.035,0.22800002,-0.642,0.4497237,0,nan,0.0,4,0,1,18,0
587977023,1651992602199506,403543840,1168999457,116926,109800,0.307,0.7852808,0.98200005,1.5120001,0.63,0.96999997,103,66,0.36400002,-0.13100001,0.33900002,-0.771,1.0812311,0,nan,0.0,4,0,1,18,0
588177023,1651992602399506,403543835,1168999464,117060,109933,0.33900002,0.5089191,0.9850001,1.5130001,0.63,0.96999997,103,66,0.49300003,-0.42700002,0.245,-0.86300004,2.165634,0,nan,0.0,4,0,1,18,0
588377048,1651992602599506,403543828,1168999471,117229,110103,0.33800003,0.5049988,0.98700005,1.514,0.63,0.96999997,103,64,0.483,-0.35200003,0.33100003,-0.78800005,2.2771986,0,nan,0.0,4,0,1,18,0
588575317,1651992602799506,403543820,1168999478,117450,110323,0.342,0.4015299,0.99000007,1.514,0.63,0.96999997,103,64,0.546,-0.49300003,0.23300001,-0.90700006,2.5365927,0,nan,0.0,4,0,1,18,0
588777024,1651992602999507,403543810,1168999483,117586,110459,0.347,0.3706299,0.99300003,1.5150001,0.63,0.96999997,103,64,0.643,-0.62100005,0.16700001,-0.95000005,2.721642,0,nan,0.0,4,0,1,18,0
588974024,1651992603199506,403543801,1168999486,117770,110643,0.337,0.5805705,0.99500006,1.516,0.63,0.96999997,103,64,0.4,-0.38900003,0.09200001,-0.8880001,2.7762537,0,nan,0.0,4,0,1,18,0
589170029,1651992603399506,403543793,1168999485,117972,110845,0.32000002,0.6653214,0.99700004,1.5180001,0.63,0.96999997,103,64,0.44700003,-0.39600003,-0.20700002,-1.0320001,3.1422753,0,nan,0.0,4,0,1,18,0
589371025,1651992603599506,403543784,1168999484,118183,111056,0.344,0.42708537,0.9990001,1.5200001,0.63,0.96999997,103,66,0.614,-0.609,0.07300001,-1.095,3.0578938,0,nan,0.0,4,0,1,18,0
589577099,1651992603799505,403543774,1168999483,118407,111280,0.319,0.65104985,1.001,1.5200001,0.63,0.96999997,103,66,0.41400003,-0.39600003,-0.12100001,-0.966,3.1722474,0,nan,0.0,4,0,1,18,0
589783025,1651992603999506,403543767,1168999479,118537,111410,0.32900003,0.5477946,1.003,1.5230001,0.63,0.96999997,103,66,0.55700004,-0.49800003,-0.25,-0.86800003,3.4263396,0,nan,0.0,4,0,1,18,0
589977035,1651992604199505,403543760,1168999476,118769,111642,0.31100002,0.54784817,1.006,1.5250001,0.63,0.96999997,103,66,0.19800001,-0.19600001,-0.025,-1.052,3.4263396,0,nan,0.0,4,0,1,18,0
590177022,1651992604399505,403543757,1168999471,118962,111835,0.29500002,0.547908,1.006,1.526,0.63,0.96999997,103,66,0.381,-0.157,-0.347,-1.136,3.4263396,0,nan,0.0,4,0,1,18,0
590375024,1651992604599505,403543754,1168999463,119147,112020,0.27800003,0.61473477,1.008,1.526,0.63,0.96999997,103,65,0.432,-0.223,-0.37,-0.87000006,3.7556262,0,nan,0.0,4,0,1,18,0
590576025,1651992604799505,403543753,1168999453,119301,112175,0.252,0.45999128,1.008,1.5270001,0.63,0.96999997,103,65,0.503,0.15900001,-0.47700003,-0.734,4.574802,0,nan,0.0,4,0,1,18,0
590778024,1651992604999506,403543754,1168999442,119427,112300,0.28,0.6994904,1.01,1.5280001,0.63,0.96999997,103,65,0.476,-0.177,-0.44200003,-0.88500005,4.5014935,0,nan,0.0,4,0,1,18,0
590975143,1651992605199505,403543753,1168999433,119654,112527,0.26700002,0.59954536,1.0120001,1.529,0.63,0.96999997,103,65,0.39000002,0.16000001,-0.356,-0.88100004,4.8666716,0,nan,0.0,4,0,1,18,0
591175519,1651992605399505,403543756,1168999426,119837,112710,0.28800002,0.59959614,1.014,1.5300001,0.63,0.96999997,103,65,0.286,0.101,-0.268,-1.072,4.8666716,0,nan,0.0,4,0,1,18,0
591376024,1651992605599505,403543760,1168999422,120055,112929,0.28300002,0.58615327,1.016,1.5320001,0.63,0.96999997,103,69,0.43,0.42700002,-0.054,-1.0320001,5.526393,0,nan,0.0,4,0,1,18,0
591574024,1651992605799505,403543767,1168999415,120315,113188,0.261,0.4055166,1.018,1.5330001,0.63,0.96999997,103,69,0.63900006,0.36200002,-0.526,-1.0630001,5.3837323,0,nan,0.0,4,0,1,18,0
591782025,1651992605999506,403543772,1168999407,120549,113422,0.282,0.4055972,1.021,1.534,0.63,0.96999997,103,69,0.317,0.23700002,-0.21000001,-1.149,5.3837323,0,nan,0.0,4,0,1,18,0
591976024,1651992606199505,403543778,1168999403,120753,113626,0.27100003,0.59871614,1.024,1.5350001,0.63,0.96999997,103,69,0.39800003,0.38300002,-0.11000001,-1.0600001,5.579057,0,nan,0.0,4,0,1,18,0
592176024,1651992606399504,403543786,1168999398,120889,113763,0.275,0.6101355,1.028,1.5380001,0.63,0.96999997,103,69,0.49100003,0.42100003,-0.252,-1.0400001,5.660116,0,nan,0.0,4,0,1,18,0
592374024,1651992606599504,403543796,1168999394,121101,113974,0.27,0.38616875,1.0320001,1.5410001,0.63,0.96999997,103,68,0.72900003,0.72300005,-0.093,-0.91800004,6.0133,0,nan,0.0,4,0,1,18,0
592573024,1651992606799504,403543804,1168999393,121291,114165,0.286,0.38624674,1.0350001,1.5400001,0.63,0.96999997,103,68,0.23200001,0.22800002,0.041,-1.075,6.0133,0,nan,0.0,4,0,1,18,0
592777022,1651992606999505,403543809,1168999392,121534,114407,0.27400002,0.7000364,1.0380001,1.5410001,0.63,0.96999997,103,68,0.379,0.36400002,-0.10700001,-0.984,6.009664,0,nan,0.0,4,0,1,18,0
592972062,1651992607199504,403543812,1168999390,121766,114639,0.32500002,0.7000787,1.041,1.5450001,0.63,0.96999997,103,68,0.076000005,0.074,-0.017,-1.082,6.009664,0,nan,0.0,4,0,1,18,0
593173026,1651992607399504,403543813,1168999388,122042,114915,0.31500003,0.7001252,1.046,1.547,0.63,0.96999997,103,68,0.16000001,0.14500001,-0.069000006,-1.172,6.009664,0,nan,0.0,4,0,1,18,0
593372024,1651992607599504,403543816,1168999387,122312,115185,0.307,0.70017004,1.049,1.547,0.63,0.96999997,103,66,0.18200001,0.18,-0.027,-1.1290001,6.009664,0,nan,0.0,4,0,1,18,0
593575286,1651992607799504,403543815,1168999390,122506,115379,0.351,0.70022225,1.051,1.549,0.63,0.96999997,103,66,0.39100003,-0.24200001,0.307,-1.276,6.009664,0,nan,0.0,4,0,1,18,0
593784054,1651992607999505,403543814,1168999399,122723,115596,0.35000002,0.6720709,1.054,1.552,0.63,0.96999997,103,66,0.513,0.0050000004,0.513,-1.105,0.681657,0,nan,0.0,4,0,1,18,0
593978021,1651992608199504,403543811,1168999408,122932,115805,0.36100003,0.6721177,1.057,1.5550001,0.63,0.96999997,103,66,0.395,-0.22500001,0.324,-1.0760001,0.681657,0,nan,0.0,4,0,1,18,0
594177023,1651992608399504,403543808,1168999416,123117,115990,0.34600002,0.7386324,1.0600001,1.557,0.63,0.96999997,103,66,0.44400004,-0.16600001,0.41200003,-1.0960001,1.2582471,0,nan,0.0,4,0,1,18,0
594371024,1651992608599504,403543804,1168999426,123364,116237,0.35900003,0.70407504,1.062,1.5600001,0.66999996,1.0799999,103,65,0.44300002,-0.16900001,0.41000003,-1.138,1.6272111,0,nan,0.0,4,0,1,17,0
594572039,1651992608799504,403543802,1168999434,123552,116425,0.358,0.7041155,1.065,1.565,0.66999996,1.0799999,103,65,0.31300002,-0.043,0.31,-0.99200004,1.6272111,0,nan,0.0,4,0,1,17,0
594772276,1651992608999504,403543803,1168999440,123720,116593,0.356,0.70415777,1.0680001,1.5680001,0.66999996,1.0799999,103,65,0.26700002,0.14,0.22700001,-1.051,1.6272111,0,nan,0.0,4,0,1,17,0
594975187,1651992609199503,403543801,1168999444,123935,116809,0.37600002,0.7042032,1.07,1.572,0.63,0.96999997,103,65,0.33100003,-0.29700002,0.14600001,-1.1170001,1.6272111,0,nan,0.0,4,0,1,18,0
595175022,1651992609399503,403543797,1168999448,124148,117021,0.377,0.70424503,1.0730001,1.5780001,0.63,0.96999997,103,65,0.24400002,-0.187,0.158,-1.051,1.6272111,0,nan,0.0,4,0,1,18,0
595372024,1651992609599503,403543796,1168999452,124351,117224,0.35200003,0.7042827,1.075,1.5840001,0.63,0.96999997,103,66,0.048,0.0050000004,0.047000002,-0.96700007,1.6272111,0,nan,0.0,4,0,1,18,0
595571110,1651992609799503,403543795,1168999451,124507,117380,0.36200002,0.7043189,1.0760001,1.5890001,0.63,0.96999997,103,66,0.187,-0.14600001,-0.117000006,-0.9110001,1.6272111,0,nan,0.0,4,0,1,18,0
595784450,1651992609999504,403543790,1168999451,124689,117562,0.39900002,0.68599296,1.079,1.593,0.63,0.96999997,103,66,0.395,-0.39100003,0.056,-1.0730001,2.3307705,0,nan,0.0,4,0,1,18,0
595975025,1651992610199503,403543786,1168999451,124936,117810,0.356,0.686031,1.082,1.5990001,0.63,0.96999997,103,66,0.11400001,-0.072000004,-0.089,-0.94400007,2.3307705,0,nan,0.0,4,0,1,18,0
596177246,1651992610399503,403543782,1168999449,125127,118000,0.37100002,0.686074,1.085,1.605,0.63,0.96999997,103,66,0.356,-0.34500003,-0.08800001,-1.0170001,2.3307705,0,nan,0.0,4,0,1,18,0
596372023,1651992610599503,403543777,1168999444,125329,118202,0.342,0.68611264,1.087,1.6110001,0.63,0.96999997,103,65,0.328,-0.14500001,-0.29500002,-0.90900004,2.3307705,0,nan,0.0,4,0,1,18,0
596577023,1651992610799503,403543777,1168999436,125472,118345,0.32000002,0.68615055,1.09,1.6170001,0.63,0.96999997,103,65,0.34100002,0.106000006,-0.324,-0.882,2.3307705,0,nan,0.0,4,0,1,18,0
596776181,1651992610999504,403543776,1168999430,125750,118623,0.32200003,0.68619436,1.093,1.621,0.63,0.96999997,103,65,0.35000002,-0.057000004,-0.34500003,-1.042,2.3307705,0,nan,0.0,4,0,1,18,0
596971024,1651992611199503,403543774,1168999424,125962,118835,0.356,0.68623954,1.0960001,1.628,0.63,0.96999997,103,65,0.18800001,-0.108,-0.15300001,-1.1170001,2.3307705,0,nan,0.0,4,0,1,18,0
597174252,1651992611399503,403543773,1168999419,126230,119103,0.333,0.68629014,1.0990001,1.6330001,0.63,0.96999997,103,65,0.284,0.001,-0.284,-1.2310001,2.3307705,0,nan,0.0,4,0,1,18,0
597372512,1651992611599502,403543772,1168999413,126472,119346,0.35000002,0.68635106,1.1010001,1.639,0.63,0.96999997,103,68,0.24900001,-0.063,-0.24100001,-1.5070001,2.3307705,0,nan,0.0,4,0,1,18,0
597575039,1651992611799502,403543769,1168999409,126826,119699,0.356,0.6864235,1.1040001,1.646,0.63,0.96999997,103,68,0.223,-0.13900001,-0.17400001,-1.7960001,2.3307705,0,nan,0.0,4,0,1,18,0
597784024,1651992611999503,403543766,1168999404,127181,120054,0.35500002,0.68651444,1.1060001,1.651,0.63,0.96999997,103,68,0.201,-0.094000004,-0.177,-2.2710001,2.3307705,0,nan,0.0,4,0,1,18,0
597973383,1651992612199502,403543765,1168999401,127650,120523,0.356,0.6866193,1.108,1.6580001,0.63,0.96999997,103,68,0.15100001,0.061000004,-0.13800001,-2.618,2.3307705,0,nan,0.0,4,0,1,18,0
598177024,1651992612399502,403543767,1168999398,128191,121064,0.35700002,0.6867296,1.11,1.664,0.63,0.96999997,103,68,0.18100001,0.141,-0.113000005,-2.7580001,2.3307705,0,nan,0.0,4,0,1,18,0
598373037,1651992612599502,403543769,1168999396,128711,121584,0.356,0.68683946,1.1120001,1.6700001,0.63,0.96999997,103,64,0.164,0.13100001,-0.098000005,-2.7450001,2.3307705,0,nan,0.0,4,0,1,18,0
598575024,1651992612799502,403543771,1168999393,129240,122114,0.35500002,0.68694556,1.1140001,1.6760001,0.63,0.96999997,103,64,0.19500001,0.172,-0.093,-2.65,2.3307705,0,nan,0.0,4,0,1,18,0
598777022,1651992612999503,403543774,1168999392,129753,122626,0.35500002,0.6870515,1.116,1.6830001,0.63,0.96999997,103,64,0.164,0.163,0.010000001,-2.653,2.3307705,0,nan,0.0,4,0,1,18,0
598973025,1651992613199502,403543776,1168999393,130261,123135,0.35000002,0.6871622,1.1170001,1.6880001,0.63,0.96999997,103,64,0.18300001,0.162,0.08400001,-2.7700002,2.3307705,0,nan,0.0,4,0,1,18,0
599172029,1651992613399502,403543778,1168999394,130829,123702,0.34600002,0.68727225,1.1170001,1.692,0.63,0.96999997,103,64,0.125,0.124000005,0.018000001,-2.7540002,2.3307705,0,nan,0.0,4,0,1,18,0
599375023,1651992613599502,403543780,1168999395,131370,124244,0.34500003,0.6873824,1.1170001,1.697,0.63,0.96999997,103,64,0.14400001,0.12200001,0.075,-2.755,2.3307705,0,nan,0.0,4,0,1,18,0
599571024,1651992613799502,403543782,1168999396,131912,124785,0.347,0.6874932,1.1170001,1.702,0.63,0.96999997,103,64,0.215,0.20500001,0.064,-2.7700002,2.3307705,0,nan,0.0,4,0,1,18,0
599782026,1651992613999503,403543785,1168999400,132461,125334,0.34800002,0.68760747,1.118,1.7080001,0.63,0.96999997,103,64,0.30100003,0.22900002,0.19500001,-2.851,2.3307705,0,nan,0.0,4,0,1,18,0
599992973,1651992614199501,403543789,1168999402,133101,125974,0.335,0.68772566,1.118,1.71,0.63,0.96999997,103,64,0.289,0.289,-0.021000002,-2.9480002,2.3307705,0,nan,0.0,4,0,1,18,0
600187025,1651992614399501,403543793,1168999403,133679,126552,0.342,0.6878428,1.118,1.715,0.63,0.96999997,103,67,0.155,0.09900001,0.120000005,-2.9310002,2.3307705,0,nan,0.0,4,0,1,18,0
600376025,1651992614599501,403543792,1168999404,134291,127164,0.337,0.68795836,1.1170001,1.718,0.63,0.96999997,103,67,0.07300001,-0.062000003,-0.038000003,-2.897,2.3307705,0,nan,0.0,4,0,1,18,0
600574026,1651992614799501,403543790,1168999404,134870,127744,0.34100002,0.68807334,1.118,1.7220001,0.63,0.96999997,103,67,0.119,-0.072000004,0.095000006,-2.8860002,2.3307705,0,nan,0.0,4,0,1,18,0
600775024,1651992614999502,403543788,1168999408,135522,128395,0.342,0.6881967,1.118,1.7270001,0.63,0.96999997,103,67,0.18400002,-0.064,0.172,-3.091,2.3307705,0,nan,0.0,4,0,1,18,0
600976023,1651992615199501,403543787,1168999412,136103,128976,0.342,0.6883208,1.118,1.7310001,0.63,0.96999997,103,67,0.17600001,-0.010000001,0.17600001,-3.1100001,2.3307705,0,nan,0.0,4,0,1,18,0
601177029,1651992615399501,403543784,1168999416,136712,129585,0.35000002,0.68844175,1.1190001,1.7370001,0.63,0.96999997,103,67,0.208,-0.12900001,0.163,-3.0300002,2.3307705,0,nan,0.0,4,0,1,18,0
601378024,1651992615599501,403543782,1168999421,137263,130137,0.344,0.68856186,1.1190001,1.741,0.63,0.96999997,103,66,0.25100002,-0.038000003,0.24900001,-3.006,2.3307705,0,nan,0.0,4,0,1,18,0
601577024,1651992615799501,403543780,1168999426,137845,130718,0.342,0.68868434,1.1190001,1.7440001,0.63,0.96999997,103,66,0.23,-0.102000006,0.20600002,-3.0660002,2.3307705,0,nan,0.0,4,0,1,18,0
601777026,1651992615999502,403543775,1168999430,138550,131423,0.34,0.688805,1.118,1.748,0.63,0.96999997,103,66,0.165,-0.163,0.024,-3.0260003,2.3307705,0,nan,0.0,4,0,1,18,0
601973025,1651992616199501,403543772,1168999430,139160,132033,0.34500003,0.6889272,1.118,1.7530001,0.63,0.96999997,103,66,0.116000004,-0.116000004,-0.001,-3.0690002,2.3307705,0,nan,0.0,4,0,1,18,0
602166024,1651992616399501,403543769,1168999429,139722,132595,0.34800002,0.68904865,1.1190001,1.7580001,0.63,0.96999997,103,66,0.126,-0.119,-0.040000003,-3.0460002,2.3307705,0,nan,0.0,4,0,1,18,0
602373325,1651992616599501,403543766,1168999428,140271,133145,0.35000002,0.68916875,1.1190001,1.7630001,0.63,0.96999997,103,68,0.12200001,-0.120000005,-0.020000001,-3.0140002,2.3307705,0,nan,0.0,4,0,1,18,0
602577360,1651992616799501,403543762,1168999427,140876,133749,0.351,0.6892839,1.1190001,1.7680001,0.63,0.96999997,103,68,0.14500001,-0.115,-0.08800001,-2.8950002,2.3307705,0,nan,0.0,4,0,1,18,0
602780469,1651992616999501,403543760,1168999426,141461,134335,0.35200003,0.68940395,1.1190001,1.7730001,0.63,0.96999997,103,68,0.11100001,-0.08400001,-0.072000004,-3.0170002,2.3307705,0,nan,0.0,4,0,1,18,0
602977024,1651992617199500,403543758,1168999425,141997,134870,0.35200003,0.6895206,1.12,1.7770001,0.63,0.96999997,103,68,0.094000004,-0.074,-0.058000002,-2.9280002,2.3307705,0,nan,0.0,4,0,1,18,0
603179024,1651992617399500,403543757,1168999424,142577,135451,0.351,0.6896352,1.12,1.7810001,0.63,0.96999997,103,68,0.058000002,-0.035,-0.047000002,-2.8860002,2.3307705,0,nan,0.0,4,0,1,18,0
603375024,1651992617599500,403543755,1168999421,143157,136030,0.358,0.68975234,1.12,1.7880001,0.63,0.96999997,103,70,0.178,-0.075,-0.16100001,-2.94,2.3307705,0,nan,0.0,4,0,1,18,0
603575024,1651992617799500,403543752,1168999416,143832,136706,0.356,0.6898684,1.12,1.794,0.63,0.96999997,103,70,0.287,-0.094000004,-0.27100003,-2.903,2.3307705,0,nan,0.0,4,0,1,18,0
603791024,1651992617999501,403543748,1168999409,144499,137372,0.356,0.617309,1.121,1.8000001,0.63,0.96999997,103,70,0.38300002,-0.15200001,-0.35200003,-3.071,3.4277167,0,nan,0.0,4,0,1,18,0
603972044,1651992618199500,403543747,1168999405,145063,137936,0.36600003,0.6174465,1.121,1.8060001,0.63,0.96999997,103,70,0.047000002,-0.030000001,-0.036000002,-3.0930002,3.4277167,0,nan,0.0,4,0,1,18,0
604175380,1651992618399500,403543746,1168999403,145674,138547,0.36600003,0.6175835,1.1220001,1.812,0.63,0.96999997,103,70,0.125,-0.045,-0.117000006,-3.085,3.4277167,0,nan,0.0,4,0,1,18,0
604376025,1651992618599500,403543746,1168999401,146257,139130,0.365,0.6177184,1.1220001,1.817,0.63,0.96999997,103,66,0.071,0.049000002,-0.052,-3.0370002,3.4277167,0,nan,0.0,4,0,1,18,0
604584025,1651992618799500,403543748,1168999401,146835,139709,0.36400002,0.61785215,1.1220001,1.8220001,0.63,0.96999997,103,66,0.2,0.19800001,0.024,-3.0070002,3.4277167,0,nan,0.0,4,0,1,18,0
604771024,1651992618999501,403543753,1168999401,147393,140266,0.35900003,0.6179891,1.1220001,1.8260001,0.63,0.96999997,103,66,0.26000002,0.25300002,-0.061000004,-3.0740001,3.4277167,0,nan,0.0,4,0,1,18,0
604976024,1651992619199500,403543759,1168999399,147920,140794,0.356,0.76688755,1.123,1.83,0.63,0.96999997,103,66,0.37300003,0.36800003,-0.062000003,-2.9720001,4.4863896,0,nan,0.0,4,0,1,18,0
605177534,1651992619399500,403543764,1168999398,148516,141389,0.358,0.76699483,1.123,1.835,0.63,0.96999997,103,66,0.289,0.256,-0.134,-2.9880002,4.4863896,0,nan,0.0,4,0,1,18,0
605375025,1651992619599499,403543768,1168999396,149158,142031,0.36,0.7671057,1.1240001,1.84,0.63,0.96999997,103,65,0.29000002,0.284,-0.060000002,-3.085,4.4863896,0,nan,0.0,4,0,1,18,0
605575025,1651992619799499,403543774,1168999395,149719,142593,0.35900003,0.7672146,1.125,1.845,0.63,0.96999997,103,65,0.344,0.344,-0.014,-3.032,4.4863896,0,nan,0.0,4,0,1,18,0
